KLVR Charger Detection Monitor - Started 2025-08-18 11:42:50
Monitoring: https://supply-institution-fellow-databases.trycloudflare.com
============================================================

#  1 11:42:50 | [AA TEST] Total: 48 | Correct AA: 47 | Misdetected as AAA:  1 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    🚨 SLOT 37: KLVR-AAA | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    🚨🚨 AA MISDETECTION ALERT! 2 AA batteries detected as AAA!
    🔬 SLOT 28 DETAILS: Detected=KLVR-AAA | AAA_ON=0mV | AAA_OFF=0mV | Δ=0mV
    🔬 SLOT 37 DETAILS: Detected=KLVR-AAA | AAA_ON=0mV | AAA_OFF=0mV | Δ=0mV
#355 11:46:40 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 6
#356 11:46:41 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#357 11:46:41 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#358 11:46:42 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#359 11:46:43 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#360 11:46:43 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#361 11:46:44 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#362 11:46:45 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#363 11:46:45 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#364 11:46:46 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#365 11:46:47 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#366 11:46:47 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#367 11:46:48 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#368 11:46:48 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#369 11:46:49 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | ✅ All correct
#370 11:46:50 | [AA TEST] Total: 17 | Correct AA: 17 | Misdetected as AAA:  0 | ✅ All correct
    📥 BATTERY COUNT: 6 → 17
#371 11:46:50 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1558mV | Δ=  12mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1496mV | Δ=  48mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1638mV | AAA_OFF=1630mV | Δ=   8mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1588mV | Δ=  -2mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1516mV | AAA_OFF=1518mV | Δ=  -2mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1544mV | Δ=  24mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1612mV | Δ=  28mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1606mV | Δ=   6mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1550mV | Δ=  42mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1596mV | Δ=   6mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1610mV | AAA_OFF=1598mV | Δ=  12mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1622mV | AAA_OFF=1612mV | Δ=  10mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1592mV | Δ=  26mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1552mV | Δ=  24mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1558mV | Δ=  -2mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1602mV | Δ=  18mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1594mV | Δ=  -2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1536mV | Δ=   2mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1562mV | Δ= -10mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1582mV | Δ=  10mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1592mV | Δ=   4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1590mV | Δ=  12mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1574mV | Δ=   2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1552mV | Δ=  22mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1528mV | Δ=  -4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1542mV | Δ=  48mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1534mV | Δ=  30mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1586mV | Δ=   8mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1560mV | Δ=  12mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1588mV | Δ=   4mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1570mV | Δ=   0mV
    📥 BATTERY COUNT: 17 → 46
#372 11:46:51 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#373 11:46:52 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#374 11:46:52 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#375 11:46:53 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#376 11:46:54 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#377 11:46:54 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#378 11:46:55 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#379 11:46:56 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#380 11:46:56 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#381 11:46:57 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1558mV | Δ=  12mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1496mV | Δ=  48mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1638mV | AAA_OFF=1630mV | Δ=   8mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1588mV | Δ=  -2mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1516mV | AAA_OFF=1518mV | Δ=  -2mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1544mV | Δ=  24mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1612mV | Δ=  28mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1612mV | AAA_OFF=1606mV | Δ=   6mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1592mV | Δ=   6mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1550mV | Δ=  42mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1596mV | Δ=   6mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1610mV | AAA_OFF=1598mV | Δ=  12mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1622mV | AAA_OFF=1612mV | Δ=  10mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1592mV | Δ=  26mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1592mV | Δ=   2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1552mV | Δ=  24mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1558mV | Δ=  -2mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1602mV | Δ=  18mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1594mV | Δ=  -2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1536mV | Δ=   2mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1562mV | Δ= -10mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1582mV | Δ=  10mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1590mV | Δ=   6mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1592mV | Δ=   4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1590mV | Δ=  12mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1574mV | Δ=   2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1552mV | Δ=  22mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1528mV | Δ=  -4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1542mV | Δ=  48mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1534mV | Δ=  30mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1586mV | Δ=   8mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1560mV | Δ=  12mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1552mV | Δ=   4mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1588mV | Δ=   4mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1570mV | Δ=   0mV
#382 11:46:58 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#383 11:46:58 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#384 11:46:59 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#385 11:46:59 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#386 11:47:00 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#387 11:47:01 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#388 11:47:02 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#389 11:47:02 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#390 11:47:03 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#391 11:47:03 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1638mV | AAA_OFF=1630mV | Δ=   8mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1594mV | Δ=  -2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1552mV | Δ=  22mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1528mV | Δ=  -4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1598mV | Δ=   2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1586mV | Δ=   8mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1590mV | Δ=   8mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1560mV | Δ=  12mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#392 11:47:04 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#393 11:47:05 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#394 11:47:05 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#395 11:47:06 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#396 11:47:07 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#397 11:47:07 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#398 11:47:08 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#399 11:47:09 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#400 11:47:09 | [AA TEST] Total: 46 | Correct AA: 46 | Misdetected as AAA:  0 | ✅ All correct
#401 11:47:10 | [AA TEST] Total: 45 | Correct AA: 45 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1638mV | AAA_OFF=1630mV | Δ=   8mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
