KLVR Charger Detection Monitor - Started 2025-08-18 11:24:07
Monitoring: https://thing-dresses-info-beth.trycloudflare.com
============================================================

#  1 11:24:07 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1512mV | Δ=  12mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1538mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1524mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1518mV | Δ= -14mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1526mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1514mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1530mV | Δ=  -2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1498mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1534mV | Δ=  -2mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#102 11:25:32 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#103 11:25:33 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#104 11:25:33 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#105 11:25:34 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#106 11:25:35 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#107 11:25:36 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#108 11:25:36 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#109 11:25:37 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#110 11:25:38 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#111 11:25:39 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1512mV | Δ=  12mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1538mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1524mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1518mV | Δ= -14mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1526mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1514mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1530mV | Δ=  -2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1498mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1534mV | Δ=  -2mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#112 11:25:39 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#113 11:25:40 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#114 11:25:41 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#115 11:25:42 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#116 11:25:43 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#117 11:25:44 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#118 11:25:44 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#119 11:25:45 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#120 11:25:46 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#121 11:25:47 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1512mV | Δ=  12mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1538mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1524mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1518mV | Δ= -14mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1526mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1514mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1530mV | Δ=  -2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1498mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1534mV | Δ=  -2mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#122 11:25:48 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#123 11:25:49 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#124 11:25:49 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#125 11:25:50 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#126 11:25:51 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#127 11:25:52 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#128 11:25:53 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#129 11:25:53 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#130 11:25:54 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#131 11:25:55 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1512mV | Δ=  12mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1538mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1524mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1518mV | Δ= -14mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1526mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1514mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1530mV | Δ=  -2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1498mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1534mV | Δ=  -2mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#132 11:25:56 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#133 11:25:56 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#134 11:25:57 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#135 11:25:58 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#136 11:25:59 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#137 11:26:00 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#138 11:26:01 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#139 11:26:02 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#140 11:26:03 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#141 11:26:04 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1512mV | Δ=  12mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1538mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1524mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1518mV | Δ= -14mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1526mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1506mV | Δ=   2mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1514mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1530mV | Δ=  -2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1498mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1534mV | Δ=  -2mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#142 11:26:04 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
#143 11:26:05 | [AA TEST] Total: 43 | Correct AA: 43 | Misdetected as AAA:  0 | ✅ All correct
