KLVR Charger Detection Monitor - Started 2025-08-26 15:25:24
Monitoring: http://10.110.73.155:8000
============================================================

#  1 15:25:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1522mV | Δ=  18mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1562mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1580mV | Δ= -28mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=   0mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1514mV | Δ=  26mV | Cycle=1
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   2mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1518mV | Δ=  20mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1586mV | Δ= -36mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1524mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1560mV | Δ= -22mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV | Cycle=1
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1580mV | Δ= -10mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1542mV | Δ=  32mV | Cycle=1
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1526mV | Δ=  18mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1582mV | Δ= -16mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1582mV | Δ= -44mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1534mV | Δ=  12mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1582mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON= -22mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1576mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1576mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1564mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1606mV | Δ= -32mV | Cycle=1
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1598mV | Δ= -32mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1582mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON= -40mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1572mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1542mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1612mV | Δ= -50mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1558mV | Δ=  26mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1522mV | Δ=  24mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1566mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1580mV | Δ= -26mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1542mV | Δ=  10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1588mV | Δ= -28mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1552mV | Δ= -12mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1540mV | Δ= -16mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1560mV | Δ= -16mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1532mV | Δ=  30mV | Cycle=2
#322 15:29:23 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#323 15:29:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#324 15:29:25 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#325 15:29:26 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#326 15:29:26 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#327 15:29:27 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#328 15:29:28 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#329 15:29:29 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#330 15:29:29 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#331 15:29:30 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1540mV | Δ=  14mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1514mV | Δ=  18mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1562mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1570mV | Δ= -16mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1570mV | Δ= -18mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1514mV | Δ=  26mV | Cycle=1
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=   0mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1590mV | Δ= -34mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1518mV | Δ=  20mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=  -6mV | AAA_OFF=  -6mV | Δ=   0mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1524mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1560mV | Δ= -22mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1570mV | Δ= -32mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1582mV | Δ= -14mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1542mV | Δ=  32mV | Cycle=1
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1526mV | Δ=  18mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=  -8mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1534mV | Δ=  12mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1582mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1532mV | Δ=   0mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1576mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV | Cycle=1
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1594mV | Δ= -32mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1582mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1552mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1572mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1542mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1606mV | Δ= -40mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1558mV | Δ=  26mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1522mV | Δ=  24mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1566mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1580mV | Δ= -26mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1542mV | Δ=  10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1584mV | Δ= -40mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1552mV | Δ= -12mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1540mV | Δ= -16mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1560mV | Δ= -16mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1532mV | Δ=  30mV | Cycle=2
#332 15:29:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#333 15:29:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#334 15:29:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#335 15:29:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#336 15:29:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#337 15:29:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#338 15:29:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#339 15:29:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#340 15:29:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#341 15:29:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1540mV | Δ=  14mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1534mV | Δ=   0mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1562mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON= -54mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1568mV | Δ= -14mV | Cycle=2
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1514mV | Δ=  26mV | Cycle=1
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1584mV | Δ= -28mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1518mV | Δ=  20mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1524mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1560mV | Δ= -22mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON= -42mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   2mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1542mV | Δ=  32mV | Cycle=1
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1526mV | Δ=  18mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON= -10mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1534mV | Δ=  12mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1582mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1566mV | Δ= -36mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1590mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1576mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1562mV | Δ=   6mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1614mV | Δ= -50mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1582mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1572mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1542mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1606mV | Δ= -46mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1558mV | Δ=  26mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1522mV | Δ=  24mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1566mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1580mV | Δ= -26mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1542mV | Δ=  10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1588mV | Δ= -42mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1552mV | Δ= -12mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1540mV | Δ= -16mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1560mV | Δ= -16mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1532mV | Δ=  30mV | Cycle=2
#342 15:29:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#343 15:29:39 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#344 15:29:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#345 15:29:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#346 15:29:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#347 15:29:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#348 15:29:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#349 15:29:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#350 15:29:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#351 15:29:45 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1540mV | Δ=  14mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1532mV | Δ=   0mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=1
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1562mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON= -54mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1568mV | Δ= -14mV | Cycle=2
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1514mV | Δ=  26mV | Cycle=1
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1584mV | Δ= -28mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1518mV | Δ=  20mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1534mV | AAA_OFF=1524mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1560mV | Δ= -22mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON= -42mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   2mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1542mV | Δ=  32mV | Cycle=1
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1526mV | Δ=  18mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON= -10mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1534mV | Δ=  12mV | Cycle=1
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1582mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1566mV | Δ= -36mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1590mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1576mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1562mV | Δ=   6mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1614mV | Δ= -50mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1582mV | Δ=   4mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1572mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1542mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1606mV | Δ= -46mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1558mV | Δ=  26mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1522mV | Δ=  24mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1566mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1564mV | Δ= -10mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1580mV | Δ= -26mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1542mV | Δ=  10mV | Cycle=2
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1588mV | Δ= -42mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1552mV | Δ= -12mV | Cycle=1
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1524mV | AAA_OFF=1540mV | Δ= -16mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1560mV | Δ= -16mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1532mV | Δ=  30mV | Cycle=2
#352 15:29:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#353 15:29:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
